Order Number|Album Name|Title|Genre|Artist|Year|Description|Image Location|Media Type|Track Number|Download Link
55|Thông Điệp Quan Trọng Kinh A Di Đà - Thích Phước Tiến|Thông Điệp Quan Trọng Kinh A Di Đà - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/th%C3%B4ng%20%C4%91i%E1%BB%87p%20quan%20tr%E1%BB%8Dng%20kinh%20a%20di%20%C4%91%C3%A0_150x195.jpg|Video|1|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-ThongDiepQuanTrongKinhADiDa.mp4
56|Thông Điệp Quan Trọng Kinh A Di Đà - Thích Phước Tiến|Thông Điệp Quan Trọng Kinh A Di Đà - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/th%C3%B4ng%20%C4%91i%E1%BB%87p%20quan%20tr%E1%BB%8Dng%20kinh%20a%20di%20%C4%91%C3%A0_150x195.jpg|Audio|1|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP3/ThichPhuocTien/ThichPhuocTien-ThongDiepQuanTrongKinhADiDa.mp3
57|Nhìn Bằng Chánh Kiến - Thích Phước Tiến|Nhìn Bằng Chánh Kiến - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/Nh%C3%ACn%20B%E1%BA%B1ng%20Ch%C3%A1nh%20Ki%E1%BA%BFn_150x195.jpg|Video|1|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-NhinBangChanhKien.mp4
58|Nhìn Bằng Chánh Kiến - Thích Phước Tiến|Nhìn Bằng Chánh Kiến - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/Nh%C3%ACn%20B%E1%BA%B1ng%20Ch%C3%A1nh%20Ki%E1%BA%BFn_150x195.jpg|Audio|1|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP3/ThichPhuocTien/ThichPhuocTien-NhinBangChanhKien.mp3
59|Đạo Đức Phật Giáo Cải Thiện Xã Hội Như Thế Nào - Thích Phước Tiến|Đạo Đức Phật Giáo Cải Thiện Xã Hội Như Thế Nào - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/ddpg_150x195.jpg|Video|1|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-DaoDucPhatGiaoCaiThienXaHoiNhuTheNao.mp4
60|Đạo Đức Phật Giáo Cải Thiện Xã Hội Như Thế Nào - Thích Phước Tiến|Đạo Đức Phật Giáo Cải Thiện Xã Hội Như Thế Nào - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/ddpg_150x195.jpg|Audio|1|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP3/ThichPhuocTien/ThichPhuocTien-DaoDucPhatGiaoCaiThienXaHoiNhuTheNao.mp3
61|Kinh Pháp Cú Phẩm Phẫn Nộ (Câu 228 đến 233) - Thích Phước Tiến|Kinh Pháp Cú Phẩm Phẫn Nộ (Câu 224 đến 227) - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015|"Những phẩm trước quí vị có thể xem thêm tại link sau:
Kinh Pháp Cú"|https://lh5.googleusercontent.com/-vzVeWHscPro/Un9Khp0TGqI/AAAAAAAAA8k/YQDcqnr4uQU/s260/phatphapungdung10112013.jpg|Video|1|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-KinhPhapCu-PhamPhanNo(cau224-227).mp4
62|Kinh Pháp Cú Phẩm Phẫn Nộ (Câu 228 đến 233) - Thích Phước Tiến|Kinh Pháp Cú Phẩm Phẫn Nộ Câu (228 đến 233) - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015|"Những phẩm trước quí vị có thể xem thêm tại link sau:
Kinh Pháp Cú"|https://lh5.googleusercontent.com/-vzVeWHscPro/Un9Khp0TGqI/AAAAAAAAA8k/YQDcqnr4uQU/s260/phatphapungdung10112013.jpg|Video|2|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-KinhPhapCu-PhamPhanNo(cau228-233).mp4
63|Kinh Pháp Cú Phẩm Phẫn Nộ (Câu 228 đến 233) - Thích Phước Tiến|Kinh Pháp Cú Phẩm Phẫn Nộ (Câu 224 đến 227) - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015|"Những phẩm trước quí vị có thể xem thêm tại link sau:
Kinh Pháp Cú"|https://lh5.googleusercontent.com/-vzVeWHscPro/Un9Khp0TGqI/AAAAAAAAA8k/YQDcqnr4uQU/s260/phatphapungdung10112013.jpg|Audio|1|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP3/ThichPhuocTien/ThichPhuocTien-KinhPhapCu-PhamPhanNo(cau224-227).mp3
64|Kinh Pháp Cú Phẩm Phẫn Nộ (Câu 228 đến 233) - Thích Phước Tiến|Kinh Pháp Cú Phẩm Phẫn Nộ Câu (228 đến 233) - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015|"Những phẩm trước quí vị có thể xem thêm tại link sau:
Kinh Pháp Cú"|https://lh5.googleusercontent.com/-vzVeWHscPro/Un9Khp0TGqI/AAAAAAAAA8k/YQDcqnr4uQU/s260/phatphapungdung10112013.jpg|Audio|2|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP3/ThichPhuocTien/ThichPhuocTien-KinhPhapCu-PhamPhanNo(cau228-233).mp3
65|Lời Chia Sẻ Cho Người Mới Quy Y - Thích Phước Tiến|Lời Chia Sẻ Cho Người Mới Quy Y - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/quy%20y_150x195.jpg|Video|1|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-LoiChiaSeChoNguoiMoiQuyY.mp4
66|Lời Chia Sẻ Cho Người Mới Quy Y - Thích Phước Tiến|Lời Chia Sẻ Cho Người Mới Quy Y - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/quy%20y_150x195.jpg|Audio|1|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP3/ThichPhuocTien/ThichPhuocTien-LoiChiaSeChoNguoiMoiQuyY.mp3
67|Đạo Đức Và Tri Thức - KT57 - Thích Phước Tiến|Đạo Đức Và Tri Thức - KT57 - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/dao%20duc_150x195.jpg|Video|1|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/KhoaTuAnLac/ThichPhuocTien-DaoDucVaTriThuc-KT57.mp4
68|Đạo Đức Và Tri Thức - KT57 - Thích Phước Tiến|Đạo Đức Và Tri Thức - KT57 - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/dao%20duc_150x195.jpg|Audio|1|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP3/KhoaTuAnLac/ThichPhuocTien-DaoDucVaTriThuc-KT57.mp3
69|Nguồn Gốc Và Thông Điệp Kinh Vu Lan - Thích Phước Tiến|Nguồn Gốc Và Thông Điệp Kinh Vu Lan - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/nguongocvathongdiepkinh_150x195.jpg|Video|1|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-NguonGocVaThongDiepKinhVuLan.mp4
70|Nguồn Gốc Và Thông Điệp Kinh Vu Lan - Thích Phước Tiến|Nguồn Gốc Và Thông Điệp Kinh Vu Lan - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/nguongocvathongdiepkinh_150x195.jpg|Audio|1|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP3/ThichPhuocTien/ThichPhuocTien-NguonGocVaThongDiepKinhVuLan.mp3
71|Đừng Để Đạo Đức Trở Thành Món Hàng Xa Xỉ - Thích Phước Tiến|Đừng Để Đạo Đức Trở Thành Món Hàng Xa Xỉ - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/dungdedaoduc_150x195.jpg|Video|1|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-DungDeDaoDucTroThanhMonHangXaXi.mp4
72|Đừng Để Đạo Đức Trở Thành Món Hàng Xa Xỉ - Thích Phước Tiến|Đừng Để Đạo Đức Trở Thành Món Hàng Xa Xỉ - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/dungdedaoduc_150x195.jpg|Audio|1|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP3/ThichPhuocTien/ThichPhuocTien-DungDeDaoDucTroThanhMonHangXaXi.mp3
73|Quán Chiếu Hạnh Phúc (KT56) - Thích Phước Tiến|Quán Chiếu Hạnh Phúc (KT56) - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/quan%20chieu%20hanh%20phuc%20_150x195.jpg|Video|1|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/KhoaTuAnLac/ThichPhuocTien-QuanChieuHanhPhuc-KT56.mp4
74|Quán Chiếu Hạnh Phúc (KT56) - Thích Phước Tiến|Quán Chiếu Hạnh Phúc (KT56) - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/quan%20chieu%20hanh%20phuc%20_150x195.jpg|Audio|1|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP3/KhoaTuAnLac/ThichPhuocTien-QuanChieuHanhPhuc-KT56.mp3
75|Phât Pháp Khó Nghe - Thích Phước Tiến|Phât Pháp Khó Nghe - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/ppkhonghe_150x195.jpg|Video|1|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-PhatPhapKhoNghe.mp4
76|Phât Pháp Khó Nghe - Thích Phước Tiến|Phât Pháp Khó Nghe - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/ppkhonghe_150x195.jpg|Audio|1|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP3/ThichPhuocTien/ThichPhuocTien-PhatPhapKhoNghe.mp3
77|Kinh Di Giáo (Cập nhật phần 11) - Thích Phước Tiến|Kinh Di Giáo 1 - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/KINH%20DI%20GIAO_150x195.jpg|Video|1|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-KinhDiGiao1.mp4
78|Kinh Di Giáo (Cập nhật phần 11) - Thích Phước Tiến|Kinh Di Giáo 2 - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/KINH%20DI%20GIAO_150x195.jpg|Video|2|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-KinhDiGiao2.mp4
79|Kinh Di Giáo (Cập nhật phần 11) - Thích Phước Tiến|Kinh Di Giáo 3 - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/KINH%20DI%20GIAO_150x195.jpg|Video|3|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-KinhDiGiao3.mp4
80|Kinh Di Giáo (Cập nhật phần 11) - Thích Phước Tiến|Kinh Di Giáo 4 - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/KINH%20DI%20GIAO_150x195.jpg|Video|4|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-KinhDiGiao4.mp4
81|Kinh Di Giáo (Cập nhật phần 11) - Thích Phước Tiến|Kinh Di Giáo 5 - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/KINH%20DI%20GIAO_150x195.jpg|Video|5|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-KinhDiGiao5.mp4
82|Kinh Di Giáo (Cập nhật phần 11) - Thích Phước Tiến|Kinh Di Giáo 6 - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/KINH%20DI%20GIAO_150x195.jpg|Video|6|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-KinhDiGiao6.mp4
83|Kinh Di Giáo (Cập nhật phần 11) - Thích Phước Tiến|Kinh Di Giáo 7 - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/KINH%20DI%20GIAO_150x195.jpg|Video|7|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-KinhDiGiao7.mp4
84|Kinh Di Giáo (Cập nhật phần 11) - Thích Phước Tiến|Kinh Di Giáo 8 - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/KINH%20DI%20GIAO_150x195.jpg|Video|8|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-KinhDiGiao8.mp4
85|Kinh Di Giáo (Cập nhật phần 11) - Thích Phước Tiến|Kinh Di Giáo 9 - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/KINH%20DI%20GIAO_150x195.jpg|Video|9|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-KinhDiGiao9.mp4
86|Kinh Di Giáo (Cập nhật phần 11) - Thích Phước Tiến|Kinh Di Giáo 10 - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/KINH%20DI%20GIAO_150x195.jpg|Video|10|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-KinhDiGiao10.mp4
87|Kinh Di Giáo (Cập nhật phần 11) - Thích Phước Tiến|Kinh Di Giáo 11 - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/KINH%20DI%20GIAO_150x195.jpg|Video|11|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-KinhDiGiao11.mp4
88|Kinh Di Giáo (Cập nhật phần 11) - Thích Phước Tiến|Kinh Di Giáo 1 - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/KINH%20DI%20GIAO_150x195.jpg|Audio|1|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP3/ThichPhuocTien/ThichPhuocTien-KinhDiGiao1.mp3
89|Kinh Di Giáo (Cập nhật phần 11) - Thích Phước Tiến|Kinh Di Giáo 2 - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/KINH%20DI%20GIAO_150x195.jpg|Audio|2|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP3/ThichPhuocTien/ThichPhuocTien-KinhDiGiao2.mp3
90|Kinh Di Giáo (Cập nhật phần 11) - Thích Phước Tiến|Kinh Di Giáo 3 - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/KINH%20DI%20GIAO_150x195.jpg|Audio|3|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP3/ThichPhuocTien/ThichPhuocTien-KinhDiGiao3.mp3
91|Kinh Di Giáo (Cập nhật phần 11) - Thích Phước Tiến|Kinh Di Giáo 4 - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/KINH%20DI%20GIAO_150x195.jpg|Audio|4|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP3/ThichPhuocTien/ThichPhuocTien-KinhDiGiao4.mp3
92|Kinh Di Giáo (Cập nhật phần 11) - Thích Phước Tiến|Kinh Di Giáo 5 - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/KINH%20DI%20GIAO_150x195.jpg|Audio|5|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP3/ThichPhuocTien/ThichPhuocTien-KinhDiGiao5.mp3
93|Kinh Di Giáo (Cập nhật phần 11) - Thích Phước Tiến|Kinh Di Giáo 6 - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/KINH%20DI%20GIAO_150x195.jpg|Audio|6|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP3/ThichPhuocTien/ThichPhuocTien-KinhDiGiao6.mp3
94|Kinh Di Giáo (Cập nhật phần 11) - Thích Phước Tiến|Kinh Di Giáo 7 - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/KINH%20DI%20GIAO_150x195.jpg|Audio|7|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP3/ThichPhuocTien/ThichPhuocTien-KinhDiGiao7.mp3
95|Kinh Di Giáo (Cập nhật phần 11) - Thích Phước Tiến|Kinh Di Giáo 8 - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/KINH%20DI%20GIAO_150x195.jpg|Audio|8|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP3/ThichPhuocTien/ThichPhuocTien-KinhDiGiao8.mp3
96|Kinh Di Giáo (Cập nhật phần 11) - Thích Phước Tiến|Kinh Di Giáo 9 - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/KINH%20DI%20GIAO_150x195.jpg|Audio|9|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP3/ThichPhuocTien/ThichPhuocTien-KinhDiGiao9.mp3
97|Kinh Di Giáo (Cập nhật phần 11) - Thích Phước Tiến|Kinh Di Giáo 10 - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/KINH%20DI%20GIAO_150x195.jpg|Audio|10|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP3/ThichPhuocTien/ThichPhuocTien-KinhDiGiao10.mp3
98|Kinh Di Giáo (Cập nhật phần 11) - Thích Phước Tiến|Kinh Di Giáo 11 - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/KINH%20DI%20GIAO_150x195.jpg|Audio|11|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP3/ThichPhuocTien/ThichPhuocTien-KinhDiGiao11.mp3
99|Ngẫm Chuyện Đời - Thích Phước Tiến|Ngẫm Chuyện Đời - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/ngam%20su%20doi%20copy_150x195.jpg|Video|1|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-NgamChuyenDoi.mp4
100|Ngẫm Chuyện Đời - Thích Phước Tiến|Ngẫm Chuyện Đời - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/ngam%20su%20doi%20copy_150x195.jpg|Audio|1|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP3/ThichPhuocTien/ThichPhuocTien-NgamChuyenDoi.mp3
101|Lỗi Tại Ai - Thích Phước Tiến|Lỗi Tại Ai - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/loi%20copy_150x195.jpg|Video|1|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-LoiTaiAi.mp4
102|Lỗi Tại Ai - Thích Phước Tiến|Lỗi Tại Ai - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2015||http://phatphapungdung.com/upload/buddhist/images/loi%20copy_150x195.jpg|Audio|1|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP3/ThichPhuocTien/ThichPhuocTien-LoiTaiAi.mp3
103|Sự Hấp Dẫn Đáng Sợ Của Mê Tín Phần 2 - KT55 - Thích Phước Tiến|Sự Hấp Dẫn Đáng Sợ Của Mê Tín Phần 2 - KT55 - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2015|"Trước đó vào Khóa tu MNAL lần 45, Đại đức trụ trì đã giảng kỹ về mê tín, hậu quả của nó cũng như cách để chúng ta nhận thức đúng sai trên lộ trình tu tập khi ""sự hấp dẫn"" của mê tín quá mạnh mẽ. Trong phần giảng pháp khóa tu lần này, Thầy đã đưa ra nhiều dẫn dụ thực tế cho thấy sự đáng sợ của mê tín, ""nó là một loại nghiện và vẫn xảy ra nhan nhản trong xã hội loài người"".
Theo đó, Thầy khẳng định rằng tất cả đau khổ hay lòng tham lam của con người chính là cạm bẫy của mê tín. Đồng thời, Thầy cũng đưa ra nhiều trường hợp trong cuộc sống đã gánh chịu hậu quả của việc mê tín nhằm giúp chúng ta cẩn thận hơn, biết kiểm soát bản thân để không bị lừa đảo, dụ dỗ.
Cuối cùng, Thầy sách tấn hàng học Phật tu tập cần  phải có chánh kiến, có bản lĩnh để đối diện với mọi hoàn cảnh trớ trêu và giải quyết nó một cách tốt đẹp, tránh rơi vào cạm bẫy của mê tín."|http://phatphapungdung.com/upload/buddhist/images/su%20hap%20dan%202%20-%20kt55_150x195.jpg|Video|1|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/KhoaTuAnLac/ThichPhuocTien-SuHapDanDangSoCuaMeTinP2-KT55.mp4
104|Sự Hấp Dẫn Đáng Sợ Của Mê Tín Phần 2 - KT55 - Thích Phước Tiến|Sự Hấp Dẫn Đáng Sợ Của Mê Tín Phần 1 - KT45 - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2015|"Trước đó vào Khóa tu MNAL lần 45, Đại đức trụ trì đã giảng kỹ về mê tín, hậu quả của nó cũng như cách để chúng ta nhận thức đúng sai trên lộ trình tu tập khi ""sự hấp dẫn"" của mê tín quá mạnh mẽ. Trong phần giảng pháp khóa tu lần này, Thầy đã đưa ra nhiều dẫn dụ thực tế cho thấy sự đáng sợ của mê tín, ""nó là một loại nghiện và vẫn xảy ra nhan nhản trong xã hội loài người"".
Theo đó, Thầy khẳng định rằng tất cả đau khổ hay lòng tham lam của con người chính là cạm bẫy của mê tín. Đồng thời, Thầy cũng đưa ra nhiều trường hợp trong cuộc sống đã gánh chịu hậu quả của việc mê tín nhằm giúp chúng ta cẩn thận hơn, biết kiểm soát bản thân để không bị lừa đảo, dụ dỗ.
Cuối cùng, Thầy sách tấn hàng học Phật tu tập cần  phải có chánh kiến, có bản lĩnh để đối diện với mọi hoàn cảnh trớ trêu và giải quyết nó một cách tốt đẹp, tránh rơi vào cạm bẫy của mê tín."|http://phatphapungdung.com/upload/buddhist/images/su%20hap%20dan%202%20-%20kt55_150x195.jpg|Video|2|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/KhoaTuAnLac/ThichPhuocTien-SuHapDanDangSoCuaMeTin-KT45.mp4
